"PMID","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"19682587","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","1","0","0","2"
"19682867","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"19683062","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","2"
"19683225","0","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","1"
"19683419","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","3","0","1","0","0","0","0","1"
"19683582","0","1","2","0","0","0","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","3","0","0","4"
"19683584","0","0","1","1","1","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"19683585","0","1","5","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","3","0","0","0"
"19684249","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","1"
"19684250","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","3"
"19685956","0","1","4","0","0","0","3","0","4","0","0","2","2","0","1","0","0","0","0","3","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","2","3"
"19686473","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3"
"19686704","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","1","0","0","0","0","1"
"19686705","0","0","0","2","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"19687293","0","0","0","1","2","0","2","0","0","1","2","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","3"
"19687294","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","4","0","0","0","0","0","0","2"
"19692631","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","3","0","2","0","0","0","1","2"
"19695760","0","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","1"
"19698980","0","0","0","0","1","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","0"
"19699020","0","2","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","2"
"19699719","0","0","0","1","1","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1"
"19699806","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","0","1","0","0","0","0","1"
"19702460","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","0","5","0","0","0","0","0","0","2"
"19702467","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"19702469","0","2","1","0","0","0","1","1","1","5","2","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2"
"19702470","0","1","0","0","1","0","1","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","4","0","1","0","0","1","0","0","0","0","0","3","0","3","0","0","0","0","3"
"19703428","0","1","0","1","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1"
"19703569","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2"
"19703570","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","3"
"19703572","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","1","0","0","5"
"19705104","1","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","3","0","2","0","0","3"
"19707568","0","1","1","0","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4"
"19707785","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","1"
"19709634","0","1","1","0","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"19709644","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","0","2","0","0","1"
"19709652","0","1","0","0","2","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","1","0","4"
"19710179","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","7","0","0","0","0","0","0","3"
"19710357","0","0","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2"
"19710378","0","0","0","0","1","0","0","0","1","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1"
"19710382","0","1","0","0","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","2","0","0","0","0","0","0","3"
"19712703","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19715732","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","5","1","0","0","0","0","0","0"
"19716404","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2"
"19716631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19716894","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","1"
"19717138","1","0","6","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","2","0","1","0","3","0","1","1"
"19718654","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0"
"19718655","0","2","1","0","1","0","2","1","6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"19720071","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","2"
"19720072","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","3","1","0","0","0","2","1","0","0","0","0","3","0","1","0","0","1","0","1"
"19720989","0","0","3","0","1","0","1","0","1","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","1"
"19722170","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"19726030","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0"
"19726640","0","1","0","0","3","0","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"19726653","0","0","0","0","1","0","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","2"
"19729041","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"19732807","0","0","0","1","0","0","3","0","3","0","0","2","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","2"
"19732835","0","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2"
"19732838","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","2"
"19733188","0","2","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","0","0","0","1","0","1","0","0","3","0","1","0","0","0","0","2"
"19733581","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"19734016","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","3"
"19735293","0","0","1","0","0","0","1","1","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0","1"
"19741139","0","0","0","0","4","0","1","0","3","0","0","2","3","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","3"
"19745020","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","1","0","0","2"
"19747900","0","1","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","1","4"
"19747929","0","0","1","1","2","0","1","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","2","0","1","0","0","0","0","0"
"19748076","0","1","2","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","1"
"19750227","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","2","0","0","0","2","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","2"
"19755518","0","2","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","2","0","0","0","2","0","1","1","0","0","0","1","0","0","0","1","2","0","0","0","0","0","1","1"
"19759300","0","1","0","2","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","0","4"
"19760243","0","1","2","0","0","0","3","0","4","0","0","2","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","2","0","1","2"
"19761849","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2"
"19765600","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2"
"19766168","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","2"
"19767310","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","4","0","0","0","1","1"
"19769994","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","6","0","2","0","0","0","0","2"
"19770045","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","3","0","2","0","0","0","0","3"
"19770047","0","1","4","0","0","0","2","0","2","1","0","1","0","0","3","0","0","0","1","0","0","0","1","3","0","0","0","1","0","0","1","0","0","2","0","1","1","3","0","0","1"
"19770050","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"19770055","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19770056","0","0","4","0","1","0","0","0","4","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","2"
"19770058","1","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1"
"19770059","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","3","0","1","0","0","1","0","1","1","1","0","0","0","3","0","5","0","0","0","0","1"
"19771159","0","3","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","3"
"19773547","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","3","0","1","0","0","0","0","0"
"19775870","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19776365","0","0","0","0","1","0","0","0","1","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3"
"19777552","0","1","1","0","2","0","0","1","1","0","1","0","0","1","0","0","0","0","2","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2"
"19777553","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","3","0","1","0","0","0","0","1"
"19777554","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","1","1"
"19778619","0","0","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"19778958","0","4","0","0","0","0","1","0","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"19780040","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2","0","0","0","0","4","0","2","0","0","0","0","2"
"19780041","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1"
"19780042","0","1","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","3","0","0","0","0","0","0","1"
"19781579","1","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","1"
"19781597","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"19781652","1","2","1","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","2"
"19781653","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","1"
"19781755","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","1"
"19782094","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","3","0","1","0","1","1","0","0","1","0","0","0","0","2","0","1","0","0","0","0","2"
"19782695","0","6","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","2","0","1","0","0","0","0","4"
"19782696","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","3","0","0","0","0","0","3","0","3","0","0","0","0","1"
"19782757","0","1","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"19783412","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1"
"19783579","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0","0","0","0","1"
"19784372","0","0","3","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","1","3"
"19786107","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2"
"19788567","0","0","0","1","0","1","1","0","0","0","2","0","0","0","1","0","2","0","0","0","3","0","1","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","3"
"19788568","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1"
"19789183","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","3"
"19790170","1","0","7","0","0","0","0","0","2","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","2"
"19793875","0","0","1","0","0","0","3","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19793990","1","0","2","0","0","0","2","0","2","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"19794914","0","0","3","1","1","0","2","0","3","0","0","0","0","0","2","0","1","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","2","3"
"19796632","0","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1"
"19796692","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"19796695","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"19799883","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","1","0","0","0","2"
"19800410","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","3","0","1","0","0","0","0","3"
"19803681","0","1","2","0","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","3","0","3","0","0","0","0","3"
"19803684","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","2"
"19803685","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","2"
"19803693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","2"
"19804836","0","0","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","0","0","2","1","0","4","0","0","0","0","2"
"19805082","1","1","0","0","1","0","2","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"19805418","0","0","0","0","0","0","1","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","3","0","0","0","1","0","0","2"
"19811532","0","0","0","0","0","0","1","0","2","0","0","3","2","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2"
"19811772","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"19811779","0","3","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","2","0","0","0","1","0","2","0","0","0","0","0","0","1"
"19812330","0","2","0","2","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","3","1","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1"
"19812331","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","2"
"19812332","0","2","2","0","1","0","2","0","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2"
"19812344","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","1","2"
"19815082","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"19817808","0","1","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","2"
"19818382","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1"
"19818807","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19818907","0","0","0","0","1","0","1","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","1","0","1","0","0","0"
"19818908","0","0","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","1","0","0","1","0","1","0","0","0","1","3"
"19822601","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"19823984","0","0","2","1","0","0","1","0","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","3","0","1","0","0","2"
"19823988","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1"
"19826083","0","1","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","3"
"19833143","0","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","1","2","0","0","0","0","1","0","4","0","0","0","0","4"
"19833154","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2"
"19833484","0","0","2","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","2","0","2","0","1","1"
"19835893","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","2"
"19836364","0","1","2","2","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","4","0","2","0","2","3"
"19837173","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","1","0","0","0","4","0","1","0","0","0","0","2"
"19837174","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"19837177","0","2","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","6","0","0","0","0","0","0","2"
"19837178","0","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","2"
"19837179","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","1","1"
"19843618","0","0","0","0","1","0","2","0","5","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"19846064","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"19846255","0","0","1","0","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","2"
