"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"22319604","2","0","1","1","1","2","1","3","1","3","5","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","1","0","0","0","1","0","0"
"22319607","2","1","1","1","0","1","0","2","0","2","3","1","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","3","1","0","0","3","0","0","1","1","0","3","1","2"
"22325099","0","0","1","2","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","1","1","0","0","3","2","4","2","1","0","0","1","0","0","0","0","0","0","0","0","0"
"22326384","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1"
"22328466","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0"
"22330101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","1","2","3","3","0","1","0","0","0","0","1","0"
"22330313","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","0","1","0","3","2","2","2","3","1","0","3","0","0","1","0","0","0","0","0","0"
"22330316","3","2","3","0","1","1","0","2","0","2","1","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","0","1","1","1","0","0","0","2","1","0","2","0","4"
"22330606","3","1","0","0","0","0","0","2","0","0","0","0","0","1","1","3","0","0","1","0","0","1","1","0","1","0","0","0","2","1","1","0","2","0","0","0","0","0","0","0","0"
"22331021","1","1","2","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"22332246","0","0","4","2","0","3","3","4","2","4","7","1","1","3","0","0","1","0","1","0","1","0","0","0","1","0","0","0","3","0","0","0","0","0","1","0","0","0","3","0","1"
"22332805","5","2","3","1","0","0","0","0","0","1","0","0","0","2","1","2","0","0","0","0","1","2","2","0","0","0","0","1","1","2","1","0","2","0","0","1","0","0","2","2","1"
"22336565","2","1","4","0","0","3","3","4","2","2","3","1","0","0","0","0","0","0","0","0","1","1","1","0","1","2","1","1","1","0","0","0","0","1","0","2","1","0","1","0","1"
"22338036","2","0","0","1","0","1","1","3","0","2","3","2","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","2","1","1","1","2","0","0","1","0","0","0","0","0"
"22343029","1","1","2","1","1","3","3","3","2","2","2","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","3","1","0","1","1","1","1"
"22343069","0","0","0","1","0","2","1","3","2","1","1","1","1","0","0","0","0","0","1","0","0","1","2","0","1","1","2","2","0","1","1","0","1","0","1","1","1","0","0","0","0"
"22345089","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"22347490","0","0","0","2","0","0","0","1","0","0","0","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0"
"22347853","0","0","1","2","0","1","0","1","0","1","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","3"
"22347857","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","0","4","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"22348884","2","2","2","0","0","2","1","4","1","2","1","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","2","1","1","0","0","0","0","0","0","0","0","0","1","0","0"
"22348885","0","0","1","2","0","0","0","1","0","0","1","0","0","1","1","2","0","1","2","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","1","1","0","0","1","1","0"
"22349440","2","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1","1","0","1","2","1","2","2","3","0","0","0","0","0","0","1","0","0","0","1","1"
"22349798","0","0","1","2","0","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1","0","0","1","0"
"22349799","5","0","3","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","2","1","0","1","0","0","0","1","0","0","0","0"
"22349801","2","0","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","3","0","0","1","2","0","1","1","1","1","0","0","1","1","2","0","0","0","0","0","0","0","0"
"22350062","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","1","0","0","2","0","1","0","0","0","1","0","1","0","1","1","1","5","3","1","1","0","0","0","0","0","1"
"22351648","0","0","2","2","1","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","2","0","1","0","2","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1"
"22355129","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","1"
"22355182","2","0","2","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","1","1","3","0","0","2","0","0","0"
"22355309","0","1","2","2","0","2","1","5","1","1","2","1","0","1","1","2","0","2","0","1","3","2","0","0","2","2","0","2","3","2","1","1","1","0","1","1","0","1","0","0","2"
"22355319","1","0","0","2","0","2","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","0","2","2","1","2","1","1","0","0","0","0","0","0"
"22357844","2","0","1","0","0","0","0","1","0","0","0","0","0","2","3","1","1","0","0","0","0","0","1","0","0","1","0","0","0","2","0","0","0","1","0","0","1","0","0","1","0"
"22357846","3","0","3","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","3"
"22357860","0","0","0","0","0","0","1","1","0","0","0","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"22359276","0","0","2","2","0","0","1","0","0","0","1","0","1","2","0","0","0","0","0","1","1","2","0","0","0","0","0","2","0","2","0","1","0","0","1","0","1","0","1","1","1"
"22359341","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"22359353","3","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","2","2","2","3","1","1","0","1","0","0","1","1"
"22359372","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","2","2","1","1","0","2","0","0","0","0","0","1","1","1"
"22359374","4","1","3","1","0","2","1","3","1","4","3","1","0","0","0","0","0","1","3","0","1","0","0","0","2","1","2","1","7","3","1","2","4","1","4","0","3","2","2","1","1"
"22360624","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","1","3","2","2","3","0","1","0","1","1","0","0","0"
"22361166","1","1","1","1","0","1","1","1","1","1","0","0","0","2","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2"
"22361167","0","0","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","1","3","0","0","1","0","0","0","0","0","1","1","1","0","2","1","0","1","0","0","0","0","0","0"
"22361169","2","1","2","3","0","2","2","2","2","1","2","1","0","1","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"22362200","1","0","1","1","1","0","0","1","0","0","2","0","0","1","0","0","2","1","1","0","0","0","0","0","3","2","2","3","1","1","1","2","2","0","0","0","0","0","1","0","2"
"22362841","7","2","3","0","0","0","0","1","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","1","2","1","1","1","0","3","1","1","1","1","2","2"
"22363273","5","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","2","0","1","0","1","2","2","1","1","1","2","2","2","1","1","1","1","0","0","0","0","0","1","1","0"
"22363406","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","2","1","1","2","1","1","3","1","2","2","0","0","0"
"22363462","0","0","1","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0"
"22366332","0","0","2","0","0","1","1","2","2","0","0","0","0","0","1","2","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1"
"22367249","0","1","2","2","0","0","1","0","0","1","1","0","0","0","1","0","2","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","2"
"22368081","3","1","2","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","3","0","0","1","1","0","0","0","0","0","1","0","1"
"22368086","4","2","5","0","0","3","2","7","2","3","2","3","0","0","0","0","1","0","0","0","1","0","0","0","0","2","1","0","1","1","0","1","0","0","0","1","0","0","2","1","3"
"22368088","3","1","2","4","0","2","2","3","2","3","2","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","2","0","0","0","3","1","4","0","0","2","2","1","1"
"22369994","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"22369996","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","2","4","3","1","3","1","1","0","0","0","0"
"22370913","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","1","0","0"
"22371086","0","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","3","0","0","1","1","1","0"
"22371310","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1"
"22375110","0","0","0","0","0","0","1","1","0","0","0","0","0","5","1","0","0","0","0","0","1","1","1","0","0","0","1","1","2","1","0","0","0","1","1","0","1","0","1","0","0"
"22377262","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","2","0","1","2","0","0","0","0","0","1","1","1","1","0","1","0","1","1","0","2","0","0","1","0","1","2"
"22378493","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","4","0","0","0","0","0","0","0","0","0","1","2","2","6","5","1","0","0","1","0","0","0","0"
"22378588","0","0","0","2","0","0","0","1","0","0","0","0","0","0","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","1","0","0","0","0","0","0"
"22378896","2","2","4","4","0","2","2","2","1","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","2","1","1"
"22384006","1","0","0","1","0","1","0","1","0","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","0","0","1","0","1","1"
"22384105","6","2","4","3","0","1","0","1","0","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1","2","0","0","0","0","0","1","2","2"
"22386967","2","0","1","4","1","2","1","4","1","2","2","1","1","0","0","0","1","0","0","0","0","2","2","1","0","0","0","1","0","0","0","0","1","1","2","0","0","1","0","1","0"
"22387166","1","0","0","2","0","0","1","0","0","0","0","0","1","0","1","2","1","1","5","0","0","0","1","0","0","0","1","0","2","2","2","3","3","0","2","0","0","0","0","1","0"
"22387168","0","0","0","0","0","0","1","2","0","0","0","0","0","0","1","1","0","0","3","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"22387605","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","3","0","0","0","0","0","0","0","0","0","0","2","3","3","3","0","0","0","0","0","0","0","0"
"22387620","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","2","1","1","1","1","0","0","1","0","0","1","0","0","1","0","0","0"
"22390464","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","2","0","1"
"22390465","0","0","1","2","0","1","1","1","2","1","1","0","0","0","1","1","0","0","4","0","0","1","0","0","0","0","0","1","0","0","1","1","3","0","0","0","0","0","1","0","0"
"22392009","1","1","1","1","0","2","1","3","1","1","1","1","0","1","0","0","2","0","0","1","2","1","0","1","1","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0"
"22393420","0","0","0","1","0","2","1","1","1","1","1","2","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22395084","4","2","3","1","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","1","1"
"22396427","3","1","2","2","0","1","0","3","0","3","3","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","1"
"22398297","5","2","4","6","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0"
"22398299","5","2","1","1","0","0","0","0","1","2","1","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0","1","0","1","1","1","0","2","0","0","0","0","0","1","0","0"
"22398396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22398976","5","2","2","4","0","1","0","2","0","2","2","1","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","3","2","3","2","0","3","1","2","1","1","0","1"
"22399768","1","0","2","1","0","1","1","2","1","0","0","0","0","1","0","0","0","2","1","1","2","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"22399779","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","2","0","2","2","0","0","1"
"22401286","0","0","1","1","0","1","0","2","1","1","1","1","0","3","2","3","0","1","1","0","1","2","0","0","1","1","0","0","4","1","0","0","1","0","0","0","0","0","0","0","1"
"22401827","3","1","4","1","0","0","1","0","0","1","1","0","0","1","1","1","0","0","1","0","1","1","1","0","1","0","0","1","3","2","1","1","3","1","2","0","0","0","2","1","1"
"22403154","2","0","3","3","0","1","0","1","0","1","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","2","1","0","0","1","1","1"
"22403155","2","1","3","2","0","2","2","3","2","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","2","1","1","1","1","0","0","0","1","5","1","1","2","0","0","0"
"22405043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22405732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","0","1","0","1","1","2","1","1","0","0","1","1","0","1","1","0","0","1","0","0"
"22406016","0","0","0","0","0","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22406068","4","2","4","3","1","2","1","4","2","1","1","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","2","1"
"22406281","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","1","0","2","0","3","3","2","1","2","0","0","0"
"22406500","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","2","1","4","1","2","0","0","0","0","1","1"
"22406758","5","2","4","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","2","0","0","1","0","0","0","0","0"
"22411802","0","0","1","0","0","1","1","1","1","0","2","0","0","1","1","1","0","0","1","0","0","0","0","0","1","1","2","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"22412928","1","0","0","1","0","0","1","0","0","0","0","0","0","0","3","3","1","1","3","0","0","0","1","0","0","0","0","1","1","2","2","1","2","0","1","1","0","0","0","0","0"
"22414592","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1"
"22414593","4","1","2","6","0","2","3","4","2","1","1","1","0","2","0","0","0","0","0","0","2","1","0","0","1","1","0","1","3","0","0","0","2","0","2","0","0","1","2","1","2"
"22414594","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","1","1","1","2","2","0","0","0","0","0","0","0","0"
"22414937","7","2","6","2","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","1","1","3","2","1","3","0","0","1","0","0","2","0","2"
"22418015","2","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1"
"22419119","4","1","1","2","0","2","2","3","1","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","1","1","0","0","1","1","0","2","1","2"
"22419392","1","0","3","0","0","1","0","2","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","2","0","1"
"22422484","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","1","2","1","2","1","1","0","0"
"22422512","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","2","3","0","1","0","0","0","2","1","2","1","1","0","1","0","1","1","1","0","0","0","0","1","1"
"22422710","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","2","0","0","3","1","1","1","1","1","3","1","0","1","0","2","0","0","0","0","0","0","1","1"
"22422724","0","0","0","0","0","2","1","2","2","1","1","1","1","1","0","1","0","1","0","0","1","0","1","0","1","0","1","0","3","1","0","0","0","0","0","1","2","0","0","0","0"
"22422804","4","2","6","2","1","1","2","1","1","0","1","0","0","1","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","2","1"
"22423114","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","1","0","0","0","1","1"
"22425598","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"22425719","5","2","2","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0"
"22426336","1","0","1","1","0","2","1","2","2","1","1","1","0","2","0","0","1","0","1","0","0","1","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","2","0","1"
"22427134","2","1","2","1","0","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","2","0","0","0","2","1","2","1","1","1","0","0","0"
"22427328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1"
"22427852","0","1","0","1","0","1","1","1","2","0","0","0","1","0","1","1","0","1","0","0","0","2","1","0","0","0","1","0","2","2","1","1","2","0","1","0","0","0","0","0","0"
"22428022","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
"22429073","1","0","1","0","0","1","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","2","0","1","1","0","1","0","0","0","0","0","0"
"22429244","1","0","1","0","0","1","0","1","0","1","1","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","2","0","1","1","2","0","2","0","2","1","0","0","0"
"22429887","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22429907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","1","2","0","1","0","4","0","1","0","0","1","1","1","0"
"22431281","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"22431294","2","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0"
"22431306","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","2","3","4","0","0","0","1","0","0","1","0"
"22431327","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","1","2","1","1","2","1","3","0","0","1","1","1","1"
"22432026","2","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","0","2","0","0","0","0","0","0","0","0"
"22433287","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","1","0","0","0","3","0","0","2","1","0","2","2","1","1","0","2","2"
"22434215","4","0","0","1","0","0","1","2","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","1","0","0","2","3","2","4","0","0","0","3","0","0","0","0"
"22437052","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","2","0","1","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1"
"22438199","3","1","2","0","0","1","1","1","1","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1"
"22438215","0","0","1","1","0","0","0","0","0","0","1","0","0","2","0","1","1","0","0","1","2","1","0","0","0","1","0","2","0","1","0","0","0","0","2","1","0","1","0","0","0"
"22438242","1","0","0","2","0","1","0","3","0","1","1","1","0","1","0","0","1","0","0","0","0","2","0","0","0","0","1","1","1","1","0","1","1","1","1","0","0","0","0","1","0"
"22438288","1","0","1","1","0","1","0","1","0","2","2","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","3","1","0","0","0","1","0","1"
"22438291","1","1","1","0","0","1","0","2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","1","1","0","0","0","0","1","1"
"22440646","3","2","4","1","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","0","1"
"22440647","2","1","2","1","0","1","2","1","1","0","1","0","0","2","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","2","1","1","0","0","0","1","0","0"
"22440650","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","0","1","1","1","0","0","1","0","0","1"
"22440652","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","1","2","1","1","1","2","0","0","1","2","4","1","3","2","0","0","0"
"22440654","2","0","1","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","2","1","0","1","2","1","5","2","1","3","0","0","0"
"22442069","3","1","2","0","0","0","0","2","0","1","1","0","1","0","1","1","0","2","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","3","2","2"
"22442087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","1","3","0","1","0","1","0","1","0","0","1","4","2","1","2","1","0","2","0","0","1","1","0","0"
"22442088","0","0","1","0","0","0","0","1","0","0","1","0","1","1","1","2","1","0","3","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"22442733","2","1","3","1","0","2","2","5","1","1","2","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","2","2","1","0","0","1","0","1"
"22444277","1","0","1","2","0","0","0","0","0","0","0","0","0","1","2","3","0","0","1","1","2","0","0","0","2","1","1","2","2","1","1","0","1","0","1","0","0","1","0","0","0"
"22445780","5","0","2","0","0","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","0","1","0","0","1","3","2","1","0","2","1","1","0","1","0","1","3","3"
"22445784","2","1","1","2","0","0","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","1","0","0","0","1","1"
"22445816","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","1"
"22446298","1","1","1","1","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","2","0"
"22446299","3","2","2","1","0","2","1","2","1","2","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","1","1","0","0","0","1","0","0"
"22446490","1","0","2","0","0","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","3"
"22450299","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","0","2","3","0","0","0","1","0","2","1","2","1","2","0","1","0","1","0","0","1","1","0","0","2","1"
"22451196","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"22451259","2","0","1","1","0","1","0","2","0","1","2","1","0","0","2","1","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2","2","3","1","1","0","1"
